track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 19th August 2022 19:30,N/A,19:30,Good To Yielding,2m 1f,Dads Lad (IRE),B. Hayes,0,W. P. Mullins,1st,N/A,7,11-5t,123,True,15,44
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Creggs Cross (IRE),Mr E. P. O'Brien,5,Norman Lee,14th,17 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,You Say Its Over (IRE),Mr M. J. McGrath,7,Roger McGrath,13th,23 l,4,11-4,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Galvarino (IRE),Mr D. O'Connor,0,Peter Fahey,12th,3 1/2 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Champagne Trail (IRE),Mr N. J. O'Mara,7,T. J. O'Mara,11th,1 3/4 l,6,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Prayer Moon (FR),Miss P. Elvin,7,P. J. Rothwell,10th,6 1/2 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Wisteria Bloom (IRE),Mr H. C. Swan,7,Gordon Elliott,9th,3 1/2 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,The Reenroe Beach (IRE),Mr J. A. Lord,7,Gordon Elliott,8th,3/4 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Sunday Soldier (IRE),Mr L. E. Galligan,7,Gordon Elliott,7th,3 1/2 l,4,11-4,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,6th,2 3/4 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Reginalds Tower (IRE),Mr J. M. Halford,7,M. Halford,5th,7 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Nano'shomeannelise (IRE),Miss J. Townend,3,Timothy Townend,4th,1 l,6,11-7,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Battle Of Mirbat (IRE),Mr P. J. Cody,7,Kieran Purcell,3rd,11 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Polo Lounge (IRE),Mr P. W. Mullins,0,W. P. Mullins,2nd,1 1/2 l,5,12-0t1,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Next Week (IRE),Mr A. P. Ryan,7,A. Slattery,1st,N/A,4,11-11h,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Creggs Cross (IRE),Mr E. P. O'Brien,5,Norman Lee,14th,17 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,You Say Its Over (IRE),Mr M. J. McGrath,7,Roger McGrath,13th,23 l,4,11-4,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Galvarino (IRE),Mr D. O'Connor,0,Peter Fahey,12th,3 1/2 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Champagne Trail (IRE),Mr N. J. O'Mara,7,T. J. O'Mara,11th,1 3/4 l,6,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Prayer Moon (FR),Miss P. Elvin,7,P. J. Rothwell,10th,6 1/2 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Wisteria Bloom (IRE),Mr H. C. Swan,7,Gordon Elliott,9th,3 1/2 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,The Reenroe Beach (IRE),Mr J. A. Lord,7,Gordon Elliott,8th,3/4 l,4,11-11,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Sunday Soldier (IRE),Mr L. E. Galligan,7,Gordon Elliott,7th,3 1/2 l,4,11-4,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,6th,2 3/4 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Reginalds Tower (IRE),Mr J. M. Halford,7,M. Halford,5th,7 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Nano'shomeannelise (IRE),Miss J. Townend,3,Timothy Townend,4th,1 l,6,11-7,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Battle Of Mirbat (IRE),Mr P. J. Cody,7,Kieran Purcell,3rd,11 l,5,12-0,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Polo Lounge (IRE),Mr P. W. Mullins,0,W. P. Mullins,2nd,1 1/2 l,5,12-0t1,-,True,15,45
Killarney Racing Results | 19th August 2022 20:05,N/A,20:05,Good To Yielding,2m 1f,Next Week (IRE),Mr A. P. Ryan,7,A. Slattery,1st,N/A,4,11-11h,-,True,15,45
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Starlight Oasis,Patrick O'Hanlon,5,J. Fox,14th,1 3/4 l,4,10-8,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Linden Blaze (IRE),A. M. McCurtin,3,R. P. Rath,13th,26 l,5,11-4b1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Steel Queen (IRE),Rachael Blackmore,0,Henry de Bromhead,12th,14 l,5,10-11,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Ithaka (IRE),R. J. Condon,7,Ronan M. P. McNally,11th,2 1/4 l,6,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Jet Fighter (IRE),Richard Deegan,0,C. W. J. Farrell,10th,16 l,5,11-4t,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Limit Long,R. A. Doyle,0,Darren Bunyan,9th,17 l,6,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Action Station (IRE),K. E. Buckley,5,Mrs Prunella Dobbs,8th,2 3/4 l,6,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,More To Follow (USA),D. King,7,A. Slattery,7th,8 1/2 l,5,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Enchanted One (IRE),Mr J. P. Kirwan,7,John Patrick Ryan,6th,Neck,5,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,The Alpha Man (IRE),I. J. Power,0,Seamus G. O'Donnell,5th,9 l,6,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Edge Of My Seat (IRE),S. D. Torrens,0,Aidan Anthony Howard,4th,18 l,4,10-8t1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Estepona Sun,P. Byrnes,7,Charles Byrnes,3rd,3 1/4 l,5,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Pats Choice (IRE),Sam Ewing,0,Gordon Elliott,2nd,1 1/2 l,5,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Quel Reve (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,5,11-5t1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Starlight Oasis,Patrick O'Hanlon,5,J. Fox,14th,1 3/4 l,4,10-8,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Linden Blaze (IRE),A. M. McCurtin,3,R. P. Rath,13th,26 l,5,11-4b1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Steel Queen (IRE),Rachael Blackmore,0,Henry de Bromhead,12th,14 l,5,10-11,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Ithaka (IRE),R. J. Condon,7,Ronan M. P. McNally,11th,2 1/4 l,6,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Jet Fighter (IRE),Richard Deegan,0,C. W. J. Farrell,10th,16 l,5,11-4t,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Limit Long,R. A. Doyle,0,Darren Bunyan,9th,17 l,6,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Action Station (IRE),K. E. Buckley,5,Mrs Prunella Dobbs,8th,2 3/4 l,6,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,More To Follow (USA),D. King,7,A. Slattery,7th,8 1/2 l,5,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Enchanted One (IRE),Mr J. P. Kirwan,7,John Patrick Ryan,6th,Neck,5,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,The Alpha Man (IRE),I. J. Power,0,Seamus G. O'Donnell,5th,9 l,6,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Edge Of My Seat (IRE),S. D. Torrens,0,Aidan Anthony Howard,4th,18 l,4,10-8t1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Estepona Sun,P. Byrnes,7,Charles Byrnes,3rd,3 1/4 l,5,11-12,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Pats Choice (IRE),Sam Ewing,0,Gordon Elliott,2nd,1 1/2 l,5,11-4,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 16:25,N/A,16:25,Good,2m,Quel Reve (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,5,11-5t1,-,True,15,46
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,I Don't Get It (IRE),J. C. Canavan,7,Neill McCluskey,3rd,4 1/4 l,8,11-12,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,Mister Beeton (IRE),Rachael Blackmore,0,Shane Nolan,2nd,38 l,5,11-12,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,Champagne Problem (IRE),Mr Pat Taaffe,7,W. P. Mullins,1st,N/A,5,11-5h,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,I Don't Get It (IRE),J. C. Canavan,7,Neill McCluskey,3rd,4 1/4 l,8,11-12,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,Mister Beeton (IRE),Rachael Blackmore,0,Shane Nolan,2nd,38 l,5,11-12,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:00,N/A,17:00,Good,2m 3f,Champagne Problem (IRE),Mr Pat Taaffe,7,W. P. Mullins,1st,N/A,5,11-5h,-,True,15,47
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Run Like Fada (IRE),Richard Deegan,0,Eoin Christopher McCarthy,15th,4 1/4 l,5,11-3p1,98,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Milan Echo (IRE),Patrick O'Hanlon,5,Vincent Laurence Halley,14th,11 l,6,10-11t,92,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Deja Rouge (FR),Sam Ewing,0,Gordon Elliott,13th,24 l,5,11-13,108,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Fulysse (FR),Mr J. Dunne,7,Matthew J. Smith,12th,2 l,9,11-8,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Via Rosa (IRE),A. P. Kelly,7,Padraig Roche,11th,3 1/2 l,6,11-10,105,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Clever Currency (IRE),Keith Donoghue,0,Paul W. Flynn,10th,3 1/2 l,5,12-0tp,109,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Veneziano Springs (FR),S. D. Torrens,0,Denis Hogan,9th,2 1/4 l,10,11-2t,97,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Lariat (USA),Rachael Blackmore,0,Adrian McGuinness,8th,9 l,6,11-8p,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Joeswayornoway (IRE),Gavin Peter Brouder,5,E. Sheehy,7th,2 l,6,11-7tb,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Mountain Fox (IRE),R. A. Doyle,0,F. Oakes,6th,Neck,9,11-7t,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Lady Heath (IRE),K. E. Buckley,0,Mrs Lorna Fowler,5th,5 l,7,11-7t,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Sargent Lightfoot (IRE),Denis O'Regan,0,Adrian Murray,4th,1/2 l,8,11-8h,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Grozni (FR),P. Byrnes,7,Charles Byrnes,3rd,1/2 l,6,11-5,100,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Rare Conor (IRE),C. Halpin,7,T. Gibney,2nd,3/4 l,11,10-11,92,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Rotten Row (IRE),D. E. Mullins,0,Anthony Mullins,1st,N/A,5,11-10,105,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Run Like Fada (IRE),Richard Deegan,0,Eoin Christopher McCarthy,15th,4 1/4 l,5,11-3p1,98,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Milan Echo (IRE),Patrick O'Hanlon,5,Vincent Laurence Halley,14th,11 l,6,10-11t,92,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Deja Rouge (FR),Sam Ewing,0,Gordon Elliott,13th,24 l,5,11-13,108,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Fulysse (FR),Mr J. Dunne,7,Matthew J. Smith,12th,2 l,9,11-8,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Via Rosa (IRE),A. P. Kelly,7,Padraig Roche,11th,3 1/2 l,6,11-10,105,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Clever Currency (IRE),Keith Donoghue,0,Paul W. Flynn,10th,3 1/2 l,5,12-0tp,109,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Veneziano Springs (FR),S. D. Torrens,0,Denis Hogan,9th,2 1/4 l,10,11-2t,97,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Lariat (USA),Rachael Blackmore,0,Adrian McGuinness,8th,9 l,6,11-8p,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Joeswayornoway (IRE),Gavin Peter Brouder,5,E. Sheehy,7th,2 l,6,11-7tb,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Mountain Fox (IRE),R. A. Doyle,0,F. Oakes,6th,Neck,9,11-7t,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Lady Heath (IRE),K. E. Buckley,0,Mrs Lorna Fowler,5th,5 l,7,11-7t,102,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Sargent Lightfoot (IRE),Denis O'Regan,0,Adrian Murray,4th,1/2 l,8,11-8h,103,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Grozni (FR),P. Byrnes,7,Charles Byrnes,3rd,1/2 l,6,11-5,100,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Rare Conor (IRE),C. Halpin,7,T. Gibney,2nd,3/4 l,11,10-11,92,True,15,48
Kilbeggan Racing Results | 19th August 2022 17:35,N/A,17:35,Good,2m 3f,Rotten Row (IRE),D. E. Mullins,0,Anthony Mullins,1st,N/A,5,11-10,105,True,15,48
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Sarsfield (IRE),K. E. Buckley,0,John Patrick Ryan,NR,N/A,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Blazing Yeats (IRE),A. M. McCurtin,3,R. P. Rath,PU,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Try It on John (IRE),R. A. Doyle,0,P. Tobin,PU,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Dawnoverdurrow (IRE),Mr R. W. Barron,7,Mark Oliver Quigley,9th,65 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Keep D Change (IRE),Denis O'Regan,0,David Christie,8th,30 l,5,10-11,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Polo Express (IRE),Patrick O'Hanlon,5,E. Sheehy,7th,24 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Bowtie (IRE),Mr C. P. Millar,7,Nigel Slevin,6th,2 1/2 l,7,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Valley Breeze (FR),D. E. Mullins,0,W. P. Mullins,5th,2 1/4 l,8,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Highland Sting (IRE),N. T. Prendergast,7,John Patrick Ryan,4th,1/2 l,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Itso Vango (IRE),Richard Deegan,0,Miss Elizabeth Doyle,3rd,3 1/4 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Run For Pat (IRE),Sam Ewing,0,Gordon Elliott,2nd,8 1/2 l,5,11-4b,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Grand Soir (FR),S. D. Torrens,0,John McConnell,1st,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Sarsfield (IRE),K. E. Buckley,0,John Patrick Ryan,NR,N/A,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Blazing Yeats (IRE),A. M. McCurtin,3,R. P. Rath,PU,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Try It on John (IRE),R. A. Doyle,0,P. Tobin,PU,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Dawnoverdurrow (IRE),Mr R. W. Barron,7,Mark Oliver Quigley,9th,65 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Keep D Change (IRE),Denis O'Regan,0,David Christie,8th,30 l,5,10-11,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Polo Express (IRE),Patrick O'Hanlon,5,E. Sheehy,7th,24 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Bowtie (IRE),Mr C. P. Millar,7,Nigel Slevin,6th,2 1/2 l,7,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Valley Breeze (FR),D. E. Mullins,0,W. P. Mullins,5th,2 1/4 l,8,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Highland Sting (IRE),N. T. Prendergast,7,John Patrick Ryan,4th,1/2 l,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Itso Vango (IRE),Richard Deegan,0,Miss Elizabeth Doyle,3rd,3 1/4 l,5,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Run For Pat (IRE),Sam Ewing,0,Gordon Elliott,2nd,8 1/2 l,5,11-4b,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:10,N/A,18:10,Good,3m 1f,Grand Soir (FR),S. D. Torrens,0,John McConnell,1st,N/A,6,11-4,-,True,15,49
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Local Rogue (IRE),J. P. O'Sullivan,5,Sean Thomas Doyle,UR,N/A,8,11-4p1,85,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Good Man Turk (IRE),Keith Donoghue,0,Matthew J. Smith,F,N/A,5,11-7ht,88,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Fr Gilligansvoyge,B. P. Kennedy,7,John G. Carr,12th,11 l,9,10-8tv,75,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Mount Callan (IRE),D. Moloney,7,Brian M. McMahon,11th,3 3/4 l,7,10-13,80,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Daicheadacuig (IRE),Richard Deegan,0,Brian Mortell,10th,41 l,7,11-12,93,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Three Loud Knocks (IRE),I. J. Power,0,Brian Mortell,9th,5 1/2 l,10,11-8,89,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Humps and Bumps (IRE),R. J. Condon,7,Peter Croke,8th,Neck,9,11-2b,83,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Greenway Machine (IRE),Mr C. Smithers,7,Ms Helen P. Markham,7th,2 1/4 l,10,10-8,75,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Rudy Catrail (IRE),Patrick O'Hanlon,5,E. Sheehy,6th,3/4 l,11,11-1,82,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Back The West (IRE),Gavin Peter Brouder,5,I. Madden,5th,3 l,7,11-2,83,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Chief Seattle (IRE),D. E. Mullins,0,John Patrick Ryan,4th,3 1/4 l,7,11-8,89,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Double Windsor (IRE),Denis O'Regan,0,David M. O'Brien,3rd,1 1/4 l,10,10-7b,74,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Crobally Boy (IRE),Rachael Blackmore,0,John Joseph Hanlon,2nd,1/2 l,7,11-6,87,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Crimson Chief (IRE),K. E. Buckley,5,J. Morrison,1st,N/A,10,11-4,85,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Local Rogue (IRE),J. P. O'Sullivan,5,Sean Thomas Doyle,UR,N/A,8,11-4p1,85,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Good Man Turk (IRE),Keith Donoghue,0,Matthew J. Smith,F,N/A,5,11-7ht,88,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Fr Gilligansvoyge,B. P. Kennedy,7,John G. Carr,12th,11 l,9,10-8tv,75,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Mount Callan (IRE),D. Moloney,7,Brian M. McMahon,11th,3 3/4 l,7,10-13,80,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Daicheadacuig (IRE),Richard Deegan,0,Brian Mortell,10th,41 l,7,11-12,93,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Three Loud Knocks (IRE),I. J. Power,0,Brian Mortell,9th,5 1/2 l,10,11-8,89,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Humps and Bumps (IRE),R. J. Condon,7,Peter Croke,8th,Neck,9,11-2b,83,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Greenway Machine (IRE),Mr C. Smithers,7,Ms Helen P. Markham,7th,2 1/4 l,10,10-8,75,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Rudy Catrail (IRE),Patrick O'Hanlon,5,E. Sheehy,6th,3/4 l,11,11-1,82,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Back The West (IRE),Gavin Peter Brouder,5,I. Madden,5th,3 l,7,11-2,83,True,15,50
Kilbeggan Racing Results | 19th August 2022 18:45,N/A,18:45,Good,3m 1f,Chief Seattle (IRE),D. E. Mullins,0,John Patrick Ryan,4th,3 1/4 l,7,11-8,89,True,15,50
