track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Cafe Con Leche (IRE),G. P. Halpin,0,Charles Byrnes,5th,1 1/2 l,7,10-1,74,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Scott Lang (IRE),C. T. Keane,0,Paul W. Flynn,4th,3/4 l,6,10-0p,73,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Bigz Belief (IRE),D. B. McMonagle,0,Matthew J. Smith,3rd,1/2 l,6,8-12tb,57,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Luminous Light,Shane Foley,0,Anthony McCann,2nd,3 1/4 l,4,10-2h,75,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Sequoiaspirit (IRE),J. M. Sheridan,3,Ray Hackett,1st,N/A,6,9-8,67,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Jomont (FR),Seamie Heffernan,0,H. D. McGuigan,15th,12 l,6,8-11p,56,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Girl Crush (IRE),G. M. Ryan,0,Garry Bernard Caldwell,14th,1 1/2 l,4,9-2v1,61,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Wrecking Ball Paul (IRE),R. M. Mulligan,10,P. Mulligan,13th,1 1/2 l,5,9-12t,71,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Boola Boola (IRE),N. M. Crosse,0,Mrs J. Harrington,12th,3 1/4 l,6,9-9p,68,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Ebasari (IRE),L. F. Roche,0,Gordon Elliott,11th,13 l,5,9-9t,68,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Hearts Are Trumps (IRE),Declan McDonogh,0,Desmond McDonogh,10th,1 1/4 l,10,9-12,71,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Elzaamsan (IRE),R. P. Whelan,0,M. Halford & T. Collins,9th,Neck,5,9-8p,67,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Magnetic North (IRE),Adam Caffrey,7,Adrian McGuinness,8th,2 1/2 l,8,9-12v,71,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Five Zeros (IRE),Amy Jo Hayes,7,Nigel Slevin,7th,1 3/4 l,6,9-4,63,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Agenda (GER),William James Lee,0,Mrs Lorna Fowler,6th,Short Head,6,9-9,68,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Cafe Con Leche (IRE),G. P. Halpin,0,Charles Byrnes,5th,1 1/2 l,7,10-1,74,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Scott Lang (IRE),C. T. Keane,0,Paul W. Flynn,4th,3/4 l,6,10-0p,73,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Bigz Belief (IRE),D. B. McMonagle,0,Matthew J. Smith,3rd,1/2 l,6,8-12tb,57,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Luminous Light,Shane Foley,0,Anthony McCann,2nd,3 1/4 l,4,10-2h,75,True,55,46
Roscommon Racing Results | 22nd May 2023 20:25,N/A,20:25,Good To Yielding (Yielding In Back Straight),1m 4f 10y,Sequoiaspirit (IRE),J. M. Sheridan,3,Ray Hackett,1st,N/A,6,9-8,67,True,55,46
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Foreign Policy (IRE),Sean Flanagan,0,Noel Meade,PU,N/A,4,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Jimli's Cave (IRE),C. P. McNamara,0,R. K. Watson,12th,72 l,5,12-0,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Scipio Africanus,P. T. Smithers,7,W. M. Roper,11th,33 l,6,11-10p1,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Mornington Bay (IRE),S. D. Torrens,0,Mrs Sarah Dawson,10th,7 1/2 l,4,10-2,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,No Trouble (IRE),K. E. Buckley,3,James McAuley,9th,22 l,7,11-8t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Buzz Light (IRE),Shane O'Callaghan,7,Thomas Dowling,8th,7 l,6,10-6b1,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Commandingpresence (IRE),M. P. O'Connor,5,Andrew McNamara,7th,8 l,8,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,The Bog Garden (IRE),C. Smithers,7,M. Hourigan,6th,1/2 l,5,11-0,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Benz (IRE),B. W. Harvey,5,Gordon Elliott,5th,2 l,5,12-0p,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Slige Dala (IRE),Phillip Enright,0,Patrick T. Foley,4th,4 l,8,11-6t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Ballyquin Bay (IRE),Keith Donoghue,0,Gordon Elliott,3rd,12 l,5,11-4,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Fancy a Cosmo (IRE),Donagh Meyler,0,R. P. Cody,2nd,1/2 l,6,12-0t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Bal De Rio (FR),D. King,5,Denis Hogan,1st,N/A,10,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Foreign Policy (IRE),Sean Flanagan,0,Noel Meade,PU,N/A,4,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Jimli's Cave (IRE),C. P. McNamara,0,R. K. Watson,12th,72 l,5,12-0,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Scipio Africanus,P. T. Smithers,7,W. M. Roper,11th,33 l,6,11-10p1,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Mornington Bay (IRE),S. D. Torrens,0,Mrs Sarah Dawson,10th,7 1/2 l,4,10-2,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,No Trouble (IRE),K. E. Buckley,3,James McAuley,9th,22 l,7,11-8t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Buzz Light (IRE),Shane O'Callaghan,7,Thomas Dowling,8th,7 l,6,10-6b1,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Commandingpresence (IRE),M. P. O'Connor,5,Andrew McNamara,7th,8 l,8,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,The Bog Garden (IRE),C. Smithers,7,M. Hourigan,6th,1/2 l,5,11-0,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Benz (IRE),B. W. Harvey,5,Gordon Elliott,5th,2 l,5,12-0p,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Slige Dala (IRE),Phillip Enright,0,Patrick T. Foley,4th,4 l,8,11-6t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Ballyquin Bay (IRE),Keith Donoghue,0,Gordon Elliott,3rd,12 l,5,11-4,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Fancy a Cosmo (IRE),Donagh Meyler,0,R. P. Cody,2nd,1/2 l,6,12-0t,-,True,55,47
Punchestown Racing Results | 23rd May 2023 13:45,N/A,13:45,Good To Yielding,2m 3f 80y,Bal De Rio (FR),D. King,5,Denis Hogan,1st,N/A,10,10-10,-,True,55,47
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Boher Road (IRE),Sean Flanagan,0,Jarlath P. Fahey,UR,N/A,4,11-7h,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Augeron (FR),D. J. O'Keeffe,0,F. Birrane,PU,N/A,4,11-7t1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,I Owe You One (IRE),P. Byrnes,5,Charles Byrnes,F,N/A,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Our Zebo (IRE),J. S. McGarvey,0,Noel C. Kelly,14th,96 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Gimmeago (IRE),G. B. Noonan,5,Ian O'Connor,13th,2 1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Okarito River (IRE),B. P. Kennedy,7,F. Flood,12th,15 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Prince Quattro (IRE),C. Owens,7,P. J. Rothwell,11th,1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Monarch of All (IRE),J. P. O'Sullivan,5,P. J. Rothwell,10th,1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Joven De Corazon (IRE),Donagh Meyler,0,Paul Stafford,9th,12 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Pride Of Place (IRE),S. D. Torrens,0,M. Hourigan,8th,6 1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Steps In The Sand (IRE),E. Walsh,5,John Joseph Hanlon,7th,15 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Ashdale Flyer (IRE),C. Smithers,7,Mrs J. Harrington,6th,4 3/4 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,River Robe (IRE),A. M. McCurtin,0,Michael Flannery,5th,1 3/4 l,4,11-0h1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Darraby,K. E. Buckley,3,Brendan Duke,4th,11 l,4,11-7t1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Ta Na La (USA),Shane O'Callaghan,7,T. M. Walsh,3rd,6 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Mister Wilson (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,2nd,3 l,4,11-7h,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Night Sparkle (IRE),D. E. Mullins,0,M. D. O'Callaghan,1st,N/A,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Boher Road (IRE),Sean Flanagan,0,Jarlath P. Fahey,UR,N/A,4,11-7h,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Augeron (FR),D. J. O'Keeffe,0,F. Birrane,PU,N/A,4,11-7t1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,I Owe You One (IRE),P. Byrnes,5,Charles Byrnes,F,N/A,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Our Zebo (IRE),J. S. McGarvey,0,Noel C. Kelly,14th,96 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Gimmeago (IRE),G. B. Noonan,5,Ian O'Connor,13th,2 1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Okarito River (IRE),B. P. Kennedy,7,F. Flood,12th,15 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Prince Quattro (IRE),C. Owens,7,P. J. Rothwell,11th,1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Monarch of All (IRE),J. P. O'Sullivan,5,P. J. Rothwell,10th,1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Joven De Corazon (IRE),Donagh Meyler,0,Paul Stafford,9th,12 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Pride Of Place (IRE),S. D. Torrens,0,M. Hourigan,8th,6 1/2 l,4,11-7,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Steps In The Sand (IRE),E. Walsh,5,John Joseph Hanlon,7th,15 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Ashdale Flyer (IRE),C. Smithers,7,Mrs J. Harrington,6th,4 3/4 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,River Robe (IRE),A. M. McCurtin,0,Michael Flannery,5th,1 3/4 l,4,11-0h1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Darraby,K. E. Buckley,3,Brendan Duke,4th,11 l,4,11-7t1,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Ta Na La (USA),Shane O'Callaghan,7,T. M. Walsh,3rd,6 l,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Mister Wilson (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,2nd,3 l,4,11-7h,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:15,N/A,14:15,Good To Yielding,1m 7f 180y,Night Sparkle (IRE),D. E. Mullins,0,M. D. O'Callaghan,1st,N/A,4,11-0,-,True,55,48
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Ar Aghaidh (IRE),E. Walsh,5,Hugh P. Finegan,16th,11 l,6,11-5,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Dugort Bay (IRE),M. M. McDonagh,5,Paul Stafford,15th,4 1/2 l,5,11-5,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Fox Leicester (IRE),Niall Moore,7,John Michael Burke,14th,3/4 l,7,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,My Kurkum,Peter Carberry,0,A. J. Martin,13th,8 1/2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Mille Miglia,Shane O'Callaghan,7,Colin A. McBratney,12th,6 l,5,11-5p,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Alkajack (IRE),J. J. Slevin,0,Stuart Crawford,11th,5 1/2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,That's About Right (IRE),C. Owens,7,P. J. Rothwell,10th,10 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Temptation Time (IRE),Phillip Enright,0,Mark McNiff,9th,2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,The Peckhampouncer (IRE),C. P. Millar,7,D. Broad,8th,3 3/4 l,6,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Electric Eddy,K. E. Buckley,3,Mrs Prunella Dobbs,7th,13 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Dalvey,D. E. Mullins,0,James McAuley,6th,1 3/4 l,6,11-12tp,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Talk of the Town (IRE),Keith Donoghue,0,Peter John Flood,5th,1 3/4 l,8,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Humanitarian (USA),Shane Fenelon,7,John Joseph Hanlon,4th,4 l,7,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Foxfire Glow (FR),J. S. McGarvey,0,Gordon Elliott,3rd,1 1/4 l,5,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Striking (FR),S. F. O'Keeffe,0,Mrs J. Harrington,2nd,16 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Horantzau D'airy (FR),P. Townend,0,W. P. Mullins,1st,N/A,6,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Ar Aghaidh (IRE),E. Walsh,5,Hugh P. Finegan,16th,11 l,6,11-5,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Dugort Bay (IRE),M. M. McDonagh,5,Paul Stafford,15th,4 1/2 l,5,11-5,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Fox Leicester (IRE),Niall Moore,7,John Michael Burke,14th,3/4 l,7,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,My Kurkum,Peter Carberry,0,A. J. Martin,13th,8 1/2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Mille Miglia,Shane O'Callaghan,7,Colin A. McBratney,12th,6 l,5,11-5p,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Alkajack (IRE),J. J. Slevin,0,Stuart Crawford,11th,5 1/2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,That's About Right (IRE),C. Owens,7,P. J. Rothwell,10th,10 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Temptation Time (IRE),Phillip Enright,0,Mark McNiff,9th,2 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,The Peckhampouncer (IRE),C. P. Millar,7,D. Broad,8th,3 3/4 l,6,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Electric Eddy,K. E. Buckley,3,Mrs Prunella Dobbs,7th,13 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Dalvey,D. E. Mullins,0,James McAuley,6th,1 3/4 l,6,11-12tp,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Talk of the Town (IRE),Keith Donoghue,0,Peter John Flood,5th,1 3/4 l,8,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Humanitarian (USA),Shane Fenelon,7,John Joseph Hanlon,4th,4 l,7,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Foxfire Glow (FR),J. S. McGarvey,0,Gordon Elliott,3rd,1 1/4 l,5,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Striking (FR),S. F. O'Keeffe,0,Mrs J. Harrington,2nd,16 l,5,11-12,-,True,55,49
Punchestown Racing Results | 23rd May 2023 14:45,N/A,14:45,Good To Yielding,1m 7f 180y,Horantzau D'airy (FR),P. Townend,0,W. P. Mullins,1st,N/A,6,11-12t,-,True,55,49
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Valiant Star (IRE),J. P. O'Sullivan,5,P. J. Rothwell,UR,N/A,6,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Knock Flyer (IRE),R. J. Condon,5,D. J. Barry,15th,43 l,8,11-12t,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Tomannie (IRE),Mr N. Gault,7,S. Michael Millar,14th,Head,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Kalsman (IRE),Thomas Reilly,7,Liam Lennon,13th,14 l,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,I See You Now,B. Hayes,0,David Christie,12th,17 l,6,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Some Bro (IRE),S. Fitzgerald,3,B. R. Hamilton,11th,8 1/2 l,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Kilkee Royal (IRE),L. A. McKenna,5,Jamie Albert Sloan,10th,2 l,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Toor Moon (IRE),Liam Quinlan,5,Ms M. Flynn,9th,3 3/4 l,6,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Colonel Bellew (IRE),Rachael Blackmore,0,Henry de Bromhead,8th,5 l,6,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,The Mediator (IRE),Keith Donoghue,0,Gordon Elliott,7th,3 1/2 l,6,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Rockview Roman (IRE),B. W. Harvey,5,John McConnell,6th,12 l,7,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Napper Tandy,D. J. O'Keeffe,0,Matthew J. Smith,5th,4 1/2 l,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,En Or (FR),Peter Carberry,0,A. J. Martin,4th,10 l,5,11-12t1,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Sign From Above (IRE),Sean Flanagan,0,Peter Fahey,3rd,1/2 l,5,11-12,-,True,55,50
Punchestown Racing Results | 23rd May 2023 15:15,N/A,15:15,Good To Yielding,1m 7f 180y,Extrapolation (IRE),D. E. Mullins,0,Richard John O'Brien,2nd,2 1/4 l,6,11-12,-,True,55,50
