track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Funchal (IRE),William James Lee,0,W. McCreery,1st,N/A,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Misty at Sea (IRE),J. A. Powell,7,R. R. Roberts,13th,1/2 l,6,10-1,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Vento Del Pozzo (IRE),S. McCullagh,5,W. M. Roper,12th,1 3/4 l,4,9-10,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Ballybeg Boy (IRE),D. W. O'Connor,0,John McConnell,11th,4 1/4 l,3,9-8,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Jedi Power (IRE),Sorcha Woods,7,Edward Lynam,10th,1/2 l,3,9-3tv1,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Vivaia (IRE),C. D. Hayes,0,D. K. Weld,9th,Neck,3,9-3b1,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Gobi Star (IRE),S. M. Crosse,0,Edward Lynam,8th,Short Head,4,10-1,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Ali Babes (IRE),G. M. Ryan,0,P. J. Hassett,7th,1 1/4 l,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Jupiter Express (IRE),J. M. Sheridan,3,K. J. Condon,6th,Head,3,9-8,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Lucky Queen (IRE),L. T. McAteer,3,P. J. F. Murphy,5th,Neck,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Baby Rosabella (IRE),C. T. Keane,0,Jack W. Davison,4th,3/4 l,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Un Bacio Ancora (IRE),Declan McDonogh,0,Eddie & Patrick Harty,3rd,1/2 l,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,De Velara (FR),W. M. Lordan,0,W. P. Browne,2nd,1 1/4 l,3,9-8,-,True,2,30
Cork Racing Results | 8th June 2022 17:40,N/A,17:40,Good,5f,Funchal (IRE),William James Lee,0,W. McCreery,1st,N/A,3,9-3,-,True,2,30
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Principalship,Shane Foley,0,Augustine Leahy,11th,3 1/4 l,5,8-13p,65,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Jon Riggens (IRE),S. M. Crosse,0,Edward Lynam,10th,2 1/4 l,4,10-2,82,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Mymomentintime (USA),L. F. Roche,0,Susan A. Finn,9th,Neck,3,8-7ht1,66,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,No Speed Limit (FR),L. T. McAteer,3,P. J. McKenna,8th,1/2 l,7,9-5v,71,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Pearl Palinka (IRE),C. D. Hayes,0,D. K. Weld,7th,Neck,3,9-4,77,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Tide of Time,D. B. McMonagle,0,Edward Lynam,6th,3 l,8,10-1,81,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Amazing Emma (IRE),K. J. Manning,0,Liam McAteer,5th,Head,4,8-9,61,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Blind Beggar (IRE),C. T. Keane,0,G. M. Lyons,4th,Short Head,4,10-3,83,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Maggie Thunder (IRE),Wesley Joyce,7,P. J. Hassett,3rd,Head,6,8-7b,59,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Collective Power (IRE),William James Lee,0,Edward Lynam,2nd,1/2 l,4,9-1v1,67,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Screen Siren (IRE),M. P. Sheehy,3,Sarah Lynam,1st,N/A,4,9-5,71,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Principalship,Shane Foley,0,Augustine Leahy,11th,3 1/4 l,5,8-13p,65,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Jon Riggens (IRE),S. M. Crosse,0,Edward Lynam,10th,2 1/4 l,4,10-2,82,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Mymomentintime (USA),L. F. Roche,0,Susan A. Finn,9th,Neck,3,8-7ht1,66,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,No Speed Limit (FR),L. T. McAteer,3,P. J. McKenna,8th,1/2 l,7,9-5v,71,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Pearl Palinka (IRE),C. D. Hayes,0,D. K. Weld,7th,Neck,3,9-4,77,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Tide of Time,D. B. McMonagle,0,Edward Lynam,6th,3 l,8,10-1,81,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Amazing Emma (IRE),K. J. Manning,0,Liam McAteer,5th,Head,4,8-9,61,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Blind Beggar (IRE),C. T. Keane,0,G. M. Lyons,4th,Short Head,4,10-3,83,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Maggie Thunder (IRE),Wesley Joyce,7,P. J. Hassett,3rd,Head,6,8-7b,59,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Collective Power (IRE),William James Lee,0,Edward Lynam,2nd,1/2 l,4,9-1v1,67,True,2,31
Cork Racing Results | 8th June 2022 18:10,N/A,18:10,Good,5f,Screen Siren (IRE),M. P. Sheehy,3,Sarah Lynam,1st,N/A,4,9-5,71,True,2,31
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Prettiest (USA),Ryan Moore,0,Aidan O'Brien,6th,Head,3,8-11,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Majestic Colt (IRE),James J. Doyle,0,Denis Hogan,5th,3 1/4 l,7,9-12p,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Gustavus Weston (IRE),G. F. Carroll,0,Joseph G. Murphy,4th,1/2 l,6,9-12h1,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Chocquinto (IRE),A. J. Slattery,0,Miss Hilary McLoughlin,3rd,1 1/4 l,5,9-4,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Pirate Jenny (IRE),M. A. Enright,0,G. M. Lyons,2nd,Short Head,3,8-11,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Geocentric (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-0,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Prettiest (USA),Ryan Moore,0,Aidan O'Brien,6th,Head,3,8-11,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Majestic Colt (IRE),James J. Doyle,0,Denis Hogan,5th,3 1/4 l,7,9-12p,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Gustavus Weston (IRE),G. F. Carroll,0,Joseph G. Murphy,4th,1/2 l,6,9-12h1,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Chocquinto (IRE),A. J. Slattery,0,Miss Hilary McLoughlin,3rd,1 1/4 l,5,9-4,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Pirate Jenny (IRE),M. A. Enright,0,G. M. Lyons,2nd,Short Head,3,8-11,-,True,2,32
Cork Racing Results | 8th June 2022 18:40,N/A,18:40,Good,5f,Geocentric (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-0,-,True,2,32
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Annerville (IRE),S. B. Kelly,0,John Patrick Murtagh,8th,Head,4,9-9p1,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Forbearance (IRE),Shane Foley,0,Mrs J. Harrington,7th,2 l,5,9-12,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Thunder Kiss (IRE),C. T. Keane,0,G. M. Lyons,6th,1 3/4 l,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Kiss You Later (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,1/2 l,3,8-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Pineapple Express (IRE),A. J. Slattery,0,A. Slattery,4th,2 l,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Lily Pond (IRE),Ryan Moore,0,Aidan O'Brien,3rd,2 l,3,8-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Yaxeni (FR),G. F. Carroll,0,G. M. Lyons,2nd,Neck,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Rosscarbery (GER),William James Lee,0,P. Twomey,1st,N/A,4,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Annerville (IRE),S. B. Kelly,0,John Patrick Murtagh,8th,Head,4,9-9p1,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Forbearance (IRE),Shane Foley,0,Mrs J. Harrington,7th,2 l,5,9-12,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Thunder Kiss (IRE),C. T. Keane,0,G. M. Lyons,6th,1 3/4 l,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Kiss You Later (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,1/2 l,3,8-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Pineapple Express (IRE),A. J. Slattery,0,A. Slattery,4th,2 l,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Lily Pond (IRE),Ryan Moore,0,Aidan O'Brien,3rd,2 l,3,8-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Yaxeni (FR),G. F. Carroll,0,G. M. Lyons,2nd,Neck,5,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:10,N/A,19:10,Good,1m 4f,Rosscarbery (GER),William James Lee,0,P. Twomey,1st,N/A,4,9-9,-,True,2,33
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Zileo,R. P. Whelan,0,M. Halford,9th,3/4 l,4,9-6h1,88,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Port Sunlight (IRE),S. McCullagh,5,D. K. Weld,8th,Neck,4,9-10b1,92,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Team Of Firsts,C. T. Keane,0,G. M. Lyons,7th,1 1/4 l,4,10-0,96,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Takeachancejimmy (IRE),N. M. Crosse,3,Nigel Slevin,6th,1 3/4 l,8,8-10,78,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Dances with Stars (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,5th,5 1/2 l,5,9-7t,89,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Vischio (IRE),W. M. Lordan,0,R. Donohoe,4th,1/2 l,5,8-7,75,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Massaman (IRE),G. F. Carroll,0,Jack W. Davison,3rd,Nose,4,9-0,82,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Safecracker,S. B. Kelly,0,John Patrick Murtagh,2nd,2 l,4,9-7t1,89,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Hell Bent (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,4,9-4b1,86,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Zileo,R. P. Whelan,0,M. Halford,9th,3/4 l,4,9-6h1,88,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Port Sunlight (IRE),S. McCullagh,5,D. K. Weld,8th,Neck,4,9-10b1,92,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Team Of Firsts,C. T. Keane,0,G. M. Lyons,7th,1 1/4 l,4,10-0,96,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Takeachancejimmy (IRE),N. M. Crosse,3,Nigel Slevin,6th,1 3/4 l,8,8-10,78,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Dances with Stars (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,5th,5 1/2 l,5,9-7t,89,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Vischio (IRE),W. M. Lordan,0,R. Donohoe,4th,1/2 l,5,8-7,75,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Massaman (IRE),G. F. Carroll,0,Jack W. Davison,3rd,Nose,4,9-0,82,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Safecracker,S. B. Kelly,0,John Patrick Murtagh,2nd,2 l,4,9-7t1,89,True,2,34
Cork Racing Results | 8th June 2022 19:40,N/A,19:40,Good,1m 4f,Hell Bent (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,4,9-4b1,86,True,2,34
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Chagall (IRE),Ciara Flynn,7,Laura Hourigan,24th,13 l,6,8-13b,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Wait a Little (IRE),William James Lee,0,Gillian Scott,23rd,1 3/4 l,4,9-4tp,52,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Colleen's Prince (IRE),M. P. Sheehy,3,M. Halford,22nd,Neck,4,9-2,50,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Dulargy Star (IRE),Siobhan Rutledge,5,Dermot Anthony McLoughlin,21st,2 1/2 l,3,8-7p1,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Mister Tiddlywinks,C. T. Keane,0,Patrick Martin,20th,1/2 l,3,9-1tp,59,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Jenoow (IRE),A. J. Slattery,0,Liam Roche,19th,Short Head,7,8-13p,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Youceeyouceecee (IRE),D. B. McMonagle,0,Susan A. Finn,18th,1 1/4 l,10,8-13p,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tawaazon (IRE),D. King,7,Denis Hogan,17th,1 3/4 l,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tastyee (IRE),Seamie Heffernan,0,David Kenneth Budds,16th,1 3/4 l,4,9-1tp1,49,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Pink Sky at Night (IRE),J. A. Powell,7,John C. Shearman,15th,1/2 l,3,8-7,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Rugaday (IRE),Declan McDonogh,0,David Harry Kelly,14th,Neck,4,8-13h,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Lord Mczie (IRE),S. McCullagh,5,Ray Hackett,13th,Head,5,10-2p,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Pallasmore Lass (IRE),Shane Foley,0,G. O'Leary,12th,2 3/4 l,4,9-7b,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Samrogue (IRE),L. F. Roche,0,Ross O'Sullivan,11th,1 l,4,9-10,58,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Fine Distraction (IRE),J. Kearney,7,Liam McAteer,10th,3/4 l,4,9-0,48,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Heledd (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,9th,Neck,3,8-11,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Designer Cailin (IRE),J. Coen,7,Patrick Martin,8th,Short Head,4,9-1,49,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Two Metres Apart (IRE),James J. Doyle,0,M. J. Byrne,7th,Head,4,9-5,53,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Cleveleys,S. M. Crosse,0,Richard John O'Brien,6th,1 1/2 l,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tanseeq,G. M. Ryan,0,T. Gibney,5th,Neck,7,9-7,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Cheeky Peek (IRE),C. D. Maxwell,0,John P. O'Callaghan,4th,1 1/4 l,3,8-13,57,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Golden Days (IRE),R. P. Whelan,0,Tracey Collins,3rd,1 l,5,9-3p1,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,2nd,Short Head,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,1st,N/A,5,9-9,57,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Chagall (IRE),Ciara Flynn,7,Laura Hourigan,24th,13 l,6,8-13b,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Wait a Little (IRE),William James Lee,0,Gillian Scott,23rd,1 3/4 l,4,9-4tp,52,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Colleen's Prince (IRE),M. P. Sheehy,3,M. Halford,22nd,Neck,4,9-2,50,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Dulargy Star (IRE),Siobhan Rutledge,5,Dermot Anthony McLoughlin,21st,2 1/2 l,3,8-7p1,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Mister Tiddlywinks,C. T. Keane,0,Patrick Martin,20th,1/2 l,3,9-1tp,59,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Jenoow (IRE),A. J. Slattery,0,Liam Roche,19th,Short Head,7,8-13p,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Youceeyouceecee (IRE),D. B. McMonagle,0,Susan A. Finn,18th,1 1/4 l,10,8-13p,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tawaazon (IRE),D. King,7,Denis Hogan,17th,1 3/4 l,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tastyee (IRE),Seamie Heffernan,0,David Kenneth Budds,16th,1 3/4 l,4,9-1tp1,49,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Pink Sky at Night (IRE),J. A. Powell,7,John C. Shearman,15th,1/2 l,3,8-7,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Rugaday (IRE),Declan McDonogh,0,David Harry Kelly,14th,Neck,4,8-13h,47,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Lord Mczie (IRE),S. McCullagh,5,Ray Hackett,13th,Head,5,10-2p,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Pallasmore Lass (IRE),Shane Foley,0,G. O'Leary,12th,2 3/4 l,4,9-7b,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Samrogue (IRE),L. F. Roche,0,Ross O'Sullivan,11th,1 l,4,9-10,58,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Fine Distraction (IRE),J. Kearney,7,Liam McAteer,10th,3/4 l,4,9-0,48,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Heledd (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,9th,Neck,3,8-11,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Designer Cailin (IRE),J. Coen,7,Patrick Martin,8th,Short Head,4,9-1,49,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Two Metres Apart (IRE),James J. Doyle,0,M. J. Byrne,7th,Head,4,9-5,53,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Cleveleys,S. M. Crosse,0,Richard John O'Brien,6th,1 1/2 l,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Tanseeq,G. M. Ryan,0,T. Gibney,5th,Neck,7,9-7,55,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Cheeky Peek (IRE),C. D. Maxwell,0,John P. O'Callaghan,4th,1 1/4 l,3,8-13,57,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Golden Days (IRE),R. P. Whelan,0,Tracey Collins,3rd,1 l,5,9-3p1,51,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,2nd,Short Head,4,10-2,64,True,2,35
Cork Racing Results | 8th June 2022 20:10,N/A,20:10,Good,7f,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,1st,N/A,5,9-9,57,True,2,35
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Ribaree (IRE),C. T. Keane,0,Jack W. Davison,NR,N/A,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Enya Va (IRE),G. M. Ryan,0,Thomas Dowling,8th,55 l,4,9-13,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Destined to Rock,G. F. Carroll,0,Garry Bernard Caldwell,7th,6 1/2 l,3,9-3v1,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Starsong (IRE),M. A. Enright,0,J. A. Stack,6th,Head,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Empress Of Bough (IRE),William James Lee,0,Anthony McCann,5th,3 3/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Shanghai Dragon (IRE),S. B. Kelly,0,John Patrick Murtagh,4th,1 3/4 l,3,9-3p,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Three Laws (IRE),Shane Foley,0,Mrs J. Harrington,3rd,4 1/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Sareeha (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,2nd,2 3/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Yerwanthere (IRE),L. T. McAteer,3,Patrick T. Foley,1st,N/A,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Ribaree (IRE),C. T. Keane,0,Jack W. Davison,NR,N/A,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Enya Va (IRE),G. M. Ryan,0,Thomas Dowling,8th,55 l,4,9-13,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Destined to Rock,G. F. Carroll,0,Garry Bernard Caldwell,7th,6 1/2 l,3,9-3v1,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Starsong (IRE),M. A. Enright,0,J. A. Stack,6th,Head,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Empress Of Bough (IRE),William James Lee,0,Anthony McCann,5th,3 3/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Shanghai Dragon (IRE),S. B. Kelly,0,John Patrick Murtagh,4th,1 3/4 l,3,9-3p,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Three Laws (IRE),Shane Foley,0,Mrs J. Harrington,3rd,4 1/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Sareeha (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,2nd,2 3/4 l,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:15,N/A,17:15,Good To Yielding,7f 12y,Yerwanthere (IRE),L. T. McAteer,3,Patrick T. Foley,1st,N/A,3,9-3,-,True,2,36
Leopardstown Racing Results | 9th June 2022 17:45,N/A,17:45,Good To Yielding,7f 12y,Cormac (IRE),Jack Cleary,4,Michael G. Cleary,10th,2 l,4,8-7,59,True,2,37
Leopardstown Racing Results | 9th June 2022 17:45,N/A,17:45,Good To Yielding,7f 12y,Shawaamekh,C. J. MacRedmond,2,J. F. Levins,9th,1/2 l,8,10-1,81,True,2,37
Leopardstown Racing Results | 9th June 2022 17:45,N/A,17:45,Good To Yielding,7f 12y,Navorrosse (IRE),Siobhan Rutledge,0,P. A. Fahy,8th,1 l,5,8-7p,59,True,2,37
Leopardstown Racing Results | 9th June 2022 17:45,N/A,17:45,Good To Yielding,7f 12y,Numoor,Cillian McConnell,4,John McConnell,7th,Short Head,4,9-7t,73,True,2,37
Leopardstown Racing Results | 9th June 2022 17:45,N/A,17:45,Good To Yielding,7f 12y,Trueba (IRE),Katelyn Young,7,John Patrick Murtagh,6th,2 1/4 l,6,9-8,74,True,2,37
