track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Shark Bay (IRE),W. M. Lordan,0,Aidan O'Brien,13th,2 l,3,9-11,102,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Cask Mate (IRE),J. M. Sheridan,3,Noel Meade,12th,4 3/4 l,9,9-7t,87,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Dha Leath (IRE),G. M. Ryan,0,Gavin Patrick Cromwell,11th,4 1/4 l,4,9-5t,85,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Merroir (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,10th,2 1/4 l,5,10-0,94,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,San Martino (IRE),C. T. Keane,0,G. M. Lyons,9th,1 l,4,9-4p,84,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,One Cool Poet (IRE),J. Coen,5,Matthew J. Smith,8th,1 1/2 l,10,9-6tb,86,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Yafordadoe (IRE),R. Whearty,7,Gavin Patrick Cromwell,7th,3/4 l,6,9-6p,86,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Atavique,William James Lee,0,T. Gibney,6th,1/2 l,5,9-6,86,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,National Ballet (JPN),N. M. Crosse,3,Mrs J. Harrington,5th,1/2 l,4,9-2b1,82,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Laelaps (IRE),Shane Foley,0,Mrs J. Harrington,4th,Neck,4,10-0,94,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Baby Zeus (IRE),S. M. Crosse,0,W. P. Mullins,3rd,1 3/4 l,5,9-12t,92,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Dame Rapide (IRE),L. T. McAteer,3,Barry Fitzgerald,2nd,6 1/2 l,5,9-12,92,True,11,43
Galway Racing Results | 29th July 2022 18:35,N/A,18:35,Yielding,1m 4f,Sionnach Eile (IRE),G. F. Carroll,0,Joseph G. Murphy,1st,N/A,5,10-0h,94,True,11,43
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Shebiyra (IRE),R. C. Colgan,0,Paul W. Flynn,17th,49 l,3,9-3p1,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,La Vampa (IRE),A. J. Slattery,0,A. Slattery,16th,2 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Queen Of Seduction (IRE),T. P. Madden,0,Mrs J. Harrington,15th,3 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Lakewood (IRE),L. F. Roche,0,M. D. O'Callaghan,14th,6 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Molly Hall (IRE),L. T. McAteer,3,Barry Fitzgerald,13th,1 l,4,10-0,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Zahina (IRE),D. J. Gilligan,7,J. P. Broderick,12th,4 1/2 l,4,10-0,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,I'm Feelin Fine,G. M. Ryan,0,Donnacha Aidan O'Brien,11th,Head,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Honeycomb (USA),Seamie Heffernan,0,Aidan O'Brien,10th,1 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Zebos Beanos (IRE),M. A. Enright,0,D. McNamara,9th,1 l,3,9-3p1,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Lissadell (IRE),R. P. Whelan,0,Mark McNiff,8th,3 1/2 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Accomplished (IRE),William James Lee,0,K. J. Condon,7th,4 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Indy System (IRE),Annalise Cullen,7,M. C. Grassick,6th,4 3/4 l,6,10-0h,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,White Caviar (FR),Declan McDonogh,0,Joseph Patrick O'Brien,5th,5 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,River Rain (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,4th,1/2 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Alaroos (IRE),G. P. Halpin,0,Kevin Prendergast,3rd,3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Ark (IRE),W. M. Lordan,0,Aidan O'Brien,2nd,Neck,3,9-3p,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Willamette Valley (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Shebiyra (IRE),R. C. Colgan,0,Paul W. Flynn,17th,49 l,3,9-3p1,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,La Vampa (IRE),A. J. Slattery,0,A. Slattery,16th,2 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Queen Of Seduction (IRE),T. P. Madden,0,Mrs J. Harrington,15th,3 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Lakewood (IRE),L. F. Roche,0,M. D. O'Callaghan,14th,6 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Molly Hall (IRE),L. T. McAteer,3,Barry Fitzgerald,13th,1 l,4,10-0,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Zahina (IRE),D. J. Gilligan,7,J. P. Broderick,12th,4 1/2 l,4,10-0,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,I'm Feelin Fine,G. M. Ryan,0,Donnacha Aidan O'Brien,11th,Head,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Honeycomb (USA),Seamie Heffernan,0,Aidan O'Brien,10th,1 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Zebos Beanos (IRE),M. A. Enright,0,D. McNamara,9th,1 l,3,9-3p1,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Lissadell (IRE),R. P. Whelan,0,Mark McNiff,8th,3 1/2 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Accomplished (IRE),William James Lee,0,K. J. Condon,7th,4 3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Indy System (IRE),Annalise Cullen,7,M. C. Grassick,6th,4 3/4 l,6,10-0h,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,White Caviar (FR),Declan McDonogh,0,Joseph Patrick O'Brien,5th,5 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,River Rain (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,4th,1/2 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Alaroos (IRE),G. P. Halpin,0,Kevin Prendergast,3rd,3/4 l,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Ark (IRE),W. M. Lordan,0,Aidan O'Brien,2nd,Neck,3,9-3p,-,True,11,44
Galway Racing Results | 29th July 2022 19:10,N/A,19:10,Soft,1m 4f,Willamette Valley (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,3,9-3,-,True,11,44
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Zonik (IRE),R. P. Whelan,0,John McConnell,18th,1 l,3,9-5t,61,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Kirsapp (IRE),G. M. Ryan,0,J. G. Coogan,17th,1/2 l,3,9-10,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Flag High (IRE),Cillian McConnell,7,John McConnell,16th,Neck,3,9-13,69,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Ten Coins (IRE),Declan McDonogh,0,Eddie & Patrick Harty,15th,4 3/4 l,3,9-12,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Together Aclaim,Kyanna Van Buuren,10,John McConnell,14th,2 3/4 l,3,10-0t,70,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Dudley's Bar (IRE),Michael Beresford,10,John Patrick Murtagh,13th,Short Head,3,9-13,69,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Princess Azure (IRE),S. McCullagh,5,Mrs J. Harrington,12th,1 1/2 l,3,9-9p,65,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Portville (IRE),N. M. Crosse,3,Kieran Patrick Cotter,11th,Neck,3,9-3,59,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,10th,1 l,3,9-11,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Santa Catarina,J. Coen,5,W. P. Browne,9th,2 3/4 l,3,9-12,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Raleigh Bridge (FR),Shane Foley,0,G. O'Leary,8th,3/4 l,3,9-10b1,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Lamprog (IRE),Rachael Blackmore,0,R. P. Cody,7th,3/4 l,3,9-10p,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,The Pargey Bee (IRE),Siobhan Rutledge,5,John McConnell,6th,Short Head,3,9-8,64,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Grizabella (IRE),C. T. Keane,0,John Joseph Hanlon,5th,Head,3,9-9,65,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Grappa Nonino (IRE),C. D. Hayes,0,D. K. Weld,4th,1 1/2 l,3,9-11p,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Brown Eagle (IRE),William James Lee,0,M. C. Grassick,3rd,3 l,3,9-11b,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Molly's Gamble (IRE),M. A. Enright,0,Mrs Denise Foster,2nd,1/2 l,3,9-12tp,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,1st,N/A,3,9-9,65,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Zonik (IRE),R. P. Whelan,0,John McConnell,18th,1 l,3,9-5t,61,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Kirsapp (IRE),G. M. Ryan,0,J. G. Coogan,17th,1/2 l,3,9-10,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Flag High (IRE),Cillian McConnell,7,John McConnell,16th,Neck,3,9-13,69,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Ten Coins (IRE),Declan McDonogh,0,Eddie & Patrick Harty,15th,4 3/4 l,3,9-12,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Together Aclaim,Kyanna Van Buuren,10,John McConnell,14th,2 3/4 l,3,10-0t,70,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Dudley's Bar (IRE),Michael Beresford,10,John Patrick Murtagh,13th,Short Head,3,9-13,69,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Princess Azure (IRE),S. McCullagh,5,Mrs J. Harrington,12th,1 1/2 l,3,9-9p,65,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Portville (IRE),N. M. Crosse,3,Kieran Patrick Cotter,11th,Neck,3,9-3,59,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,10th,1 l,3,9-11,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Santa Catarina,J. Coen,5,W. P. Browne,9th,2 3/4 l,3,9-12,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Raleigh Bridge (FR),Shane Foley,0,G. O'Leary,8th,3/4 l,3,9-10b1,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Lamprog (IRE),Rachael Blackmore,0,R. P. Cody,7th,3/4 l,3,9-10p,66,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,The Pargey Bee (IRE),Siobhan Rutledge,5,John McConnell,6th,Short Head,3,9-8,64,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Grizabella (IRE),C. T. Keane,0,John Joseph Hanlon,5th,Head,3,9-9,65,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Grappa Nonino (IRE),C. D. Hayes,0,D. K. Weld,4th,1 1/2 l,3,9-11p,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Brown Eagle (IRE),William James Lee,0,M. C. Grassick,3rd,3 l,3,9-11b,67,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Molly's Gamble (IRE),M. A. Enright,0,Mrs Denise Foster,2nd,1/2 l,3,9-12tp,68,True,11,45
Galway Racing Results | 29th July 2022 19:40,N/A,19:40,Soft,1m 98y,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,1st,N/A,3,9-9,65,True,11,45
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Dinard Rose (IRE),A. J. Slattery,0,Nina Walsh,3rd,1 1/4 l,6,9-4p,-,True,11,46
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Sandhurst (IRE),Shane Foley,0,Mrs J. Harrington,2nd,1/2 l,4,9-5p,-,True,11,46
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Shanroe,R. C. Colgan,0,Karl Thornton,1st,N/A,8,9-12t,-,True,11,46
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Dinard Rose (IRE),A. J. Slattery,0,Nina Walsh,3rd,1 1/4 l,6,9-4p,-,True,11,46
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Sandhurst (IRE),Shane Foley,0,Mrs J. Harrington,2nd,1/2 l,4,9-5p,-,True,11,46
Galway Racing Results | 29th July 2022 20:10,N/A,20:10,Soft,1m 6f 14y,Shanroe,R. C. Colgan,0,Karl Thornton,1st,N/A,8,9-12t,-,True,11,46
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Silent Prayer,C. D. Hayes,0,D. K. Weld,15th,16 l,3,9-3,74,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Greek Gladiator (IRE),G. F. Carroll,0,James Leavy,14th,Nose,5,10-0,73,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Leagan Gaeilge (IRE),K. J. Manning,0,Brendan Duke,13th,5 1/2 l,6,9-9,68,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Curious Bride (IRE),Seamie Heffernan,0,Eamonn O'Connell,12th,3 1/2 l,5,9-13tp1,72,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Nibblers Charm (IRE),S. McCullagh,5,Ray Hackett,11th,13 l,9,9-10p,69,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Great Realisation (IRE),R. P. Whelan,0,P. J. Rothwell,10th,1 1/2 l,4,9-9p,68,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Indigo Desert,C. T. Keane,0,W. P. Mullins,9th,2 1/2 l,4,10-2,75,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Advantage Point (IRE),G. M. Ryan,0,Eddie & Patrick Harty,8th,1 l,9,10-0,73,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Secret Sea (IRE),Shane Foley,0,Eoin Doyle,7th,1 1/4 l,5,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Cherub (IRE),W. M. Lordan,0,Aidan O'Brien,6th,Head,3,9-4t,75,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Bring Us Paradise,N. M. Crosse,3,Luke Comer,5th,Neck,6,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Rich Belief,R. C. Colgan,0,Karl Thornton,4th,1/2 l,5,9-10b,69,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Mancini,D. E. Sheehy,3,Ian Williams,3rd,3 1/2 l,8,9-13p,72,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Unanswered,William James Lee,0,A. J. Martin,2nd,3/4 l,5,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,La Hacienda,J. Coen,5,Matthew J. Smith,1st,N/A,5,10-2p,75,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Silent Prayer,C. D. Hayes,0,D. K. Weld,15th,16 l,3,9-3,74,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Greek Gladiator (IRE),G. F. Carroll,0,James Leavy,14th,Nose,5,10-0,73,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Leagan Gaeilge (IRE),K. J. Manning,0,Brendan Duke,13th,5 1/2 l,6,9-9,68,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Curious Bride (IRE),Seamie Heffernan,0,Eamonn O'Connell,12th,3 1/2 l,5,9-13tp1,72,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Nibblers Charm (IRE),S. McCullagh,5,Ray Hackett,11th,13 l,9,9-10p,69,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Great Realisation (IRE),R. P. Whelan,0,P. J. Rothwell,10th,1 1/2 l,4,9-9p,68,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Indigo Desert,C. T. Keane,0,W. P. Mullins,9th,2 1/2 l,4,10-2,75,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Advantage Point (IRE),G. M. Ryan,0,Eddie & Patrick Harty,8th,1 l,9,10-0,73,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Secret Sea (IRE),Shane Foley,0,Eoin Doyle,7th,1 1/4 l,5,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Cherub (IRE),W. M. Lordan,0,Aidan O'Brien,6th,Head,3,9-4t,75,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Bring Us Paradise,N. M. Crosse,3,Luke Comer,5th,Neck,6,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Rich Belief,R. C. Colgan,0,Karl Thornton,4th,1/2 l,5,9-10b,69,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Mancini,D. E. Sheehy,3,Ian Williams,3rd,3 1/2 l,8,9-13p,72,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,Unanswered,William James Lee,0,A. J. Martin,2nd,3/4 l,5,9-12t,71,True,11,47
Galway Racing Results | 29th July 2022 20:40,N/A,20:40,Soft,1m 6f 14y,La Hacienda,J. Coen,5,Matthew J. Smith,1st,N/A,5,10-2p,75,True,11,47
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,The Alpha Man (IRE),C. M. Quirke,7,Seamus G. O'Donnell,UR,N/A,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Millers Road (IRE),I. J. Power,0,T. R. Hughes,PU,N/A,5,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Bright Lad (IRE),Sam Ewing,0,F. Costello,PU,N/A,6,11-12t1,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Gallant Flame (IRE),D. E. Mullins,0,Ms Margaret Mullins,PU,N/A,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Jackmel (IRE),L. P. Dempsey,0,Kevin Michael Smith,PU,N/A,8,11-12t,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Smoke and Mirrors (IRE),W. J. Gleeson,7,John F. Gleeson,12th,92 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,A Million Bucks (IRE),D. J. O'Keeffe,0,T. Gibney,11th,3/4 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Old Chap (IRE),Jack G. Gilligan,7,Paul John Gilligan,10th,1 l,4,11-8,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Francis Marion (IRE),Connor King,0,Joseph G. Murphy,9th,5 1/2 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Gamin Original (FR),P. Townend,0,W. P. Mullins,8th,1 1/4 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Hashtag Pretender (FR),Sean Flanagan,0,Barry Connell,7th,4 3/4 l,5,11-12t1,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Moulane West (IRE),S. Fitzgerald,0,Richard Anthony Foley,6th,3 3/4 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Scenic Look (IRE),Denis O'Regan,0,Adrian Murray,5th,4 1/4 l,4,11-1,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Riaan (IRE),Davy Russell,0,Gordon Elliott,4th,6 l,5,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Rexem (IRE),S. D. Torrens,0,John McConnell,3rd,13 l,5,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Hubrisko (FR),S. F. O'Keeffe,0,W. P. Mullins,2nd,4 l,5,11-12t,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Merlin Giant (FR),Donagh Meyler,0,Emmet Mullins,1st,N/A,5,11-12h1,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,The Alpha Man (IRE),C. M. Quirke,7,Seamus G. O'Donnell,UR,N/A,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Millers Road (IRE),I. J. Power,0,T. R. Hughes,PU,N/A,5,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Bright Lad (IRE),Sam Ewing,0,F. Costello,PU,N/A,6,11-12t1,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Gallant Flame (IRE),D. E. Mullins,0,Ms Margaret Mullins,PU,N/A,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Jackmel (IRE),L. P. Dempsey,0,Kevin Michael Smith,PU,N/A,8,11-12t,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Smoke and Mirrors (IRE),W. J. Gleeson,7,John F. Gleeson,12th,92 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,A Million Bucks (IRE),D. J. O'Keeffe,0,T. Gibney,11th,3/4 l,6,11-12,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Old Chap (IRE),Jack G. Gilligan,7,Paul John Gilligan,10th,1 l,4,11-8,-,True,11,48
Galway Racing Results | 30th July 2022 14:00,N/A,14:00,Soft (Soft To Heavy In Places),2m 150y,Francis Marion (IRE),Connor King,0,Joseph G. Murphy,9th,5 1/2 l,6,11-12,-,True,11,48
