track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,So You Know (IRE),Miss Gina Andrews,0,K Bailey & M Nicholls,12th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Mullaghgloss (IRE),Mr A P Ryan,7,A Slattery,11th,4 3/4 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,If You Believe (IRE),Mr D G Lavery,0,G P Cromwell,10th,1 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Thiscouldbetheone (IRE),Mr D O'Connor,0,M Brassil,9th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Leader Des Bordes (FR),Mr P W Mullins,0,W P Mullins,8th,1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Cluain Chormaic (IRE),Mr E Mahon,7,B McMahon,7th,Neck,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Green Style (IRE),Mr B O'Neill,0,S R B Crawford,6th,Neck,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Laguna Beach (FR),Mr J L Gleeson,0,N J Henderson,5th,6 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Maith An Buachaill (IRE),Miss J Townend,0,W P Mullins,4th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Brosna Shine,Mr P A King,5,Stephen Gerard Carey,3rd,2 l,4,11-3,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Green Hint (IRE),Mr S Connor,7,S R B Crawford,2nd,1 3/4 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Wonderful Everyday (IRE),Miss R Dudfield,7,W P Mullins,1st,N/A,4,11-3,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Brother Walfrid (IRE),Mr M J Kenneally,7,C Motherway,NR,N/A,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Santo Sospir (FR),Mr H C Swan,0,G Elliott,NR,N/A,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Lincall (FR),Mr H C Swan,0,G Elliott,18th,22 l,4,11-10t1,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Lejolicoeur Du Mou (FR),Mr F Maguire,0,J P Dempsey,17th,17 l,4,11-10h1,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Reckless (FR),Mr J H Williamson,7,G Elliott,16th,21 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Seabloom (IRE),Mr C Mullins,7,W P Mullins,15th,2 1/4 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Green Chef (IRE),Mr D McGill,7,S R B Crawford,14th,Short Head,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Thirsty Work,Mr A Leahy,7,O McKiernan,13th,4 1/2 l,4,11-3t1,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,So You Know (IRE),Miss Gina Andrews,0,K Bailey & M Nicholls,12th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Mullaghgloss (IRE),Mr A P Ryan,7,A Slattery,11th,4 3/4 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,If You Believe (IRE),Mr D G Lavery,0,G P Cromwell,10th,1 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Thiscouldbetheone (IRE),Mr D O'Connor,0,M Brassil,9th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Leader Des Bordes (FR),Mr P W Mullins,0,W P Mullins,8th,1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Cluain Chormaic (IRE),Mr E Mahon,7,B McMahon,7th,Neck,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Green Style (IRE),Mr B O'Neill,0,S R B Crawford,6th,Neck,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Laguna Beach (FR),Mr J L Gleeson,0,N J Henderson,5th,6 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Maith An Buachaill (IRE),Miss J Townend,0,W P Mullins,4th,1 1/2 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Brosna Shine,Mr P A King,5,Stephen Gerard Carey,3rd,2 l,4,11-3,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Green Hint (IRE),Mr S Connor,7,S R B Crawford,2nd,1 3/4 l,4,11-10,-,True,171,42
N/A,N/A,17:25,Good To Yielding (Yielding In Places),2m 149y,Wonderful Everyday (IRE),Miss R Dudfield,7,W P Mullins,1st,N/A,4,11-3,-,True,171,42
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Senecia (IRE),P T Enright,0,V Halley,PU,N/A,8,11-12b,150,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,El Fabiolo (FR),P Townend,0,W P Mullins,F,N/A,8,11-12,168,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Fact To File (FR),M P Walsh,0,W P Mullins,4th,27 l,8,11-12,172,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Solness (FR),J J Slevin,0,J P O'Brien,3rd,4 1/4 l,7,11-12tp,161,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Captain Guinness (IRE),Rachael Blackmore,0,H De Bromhead,2nd,7 l,10,11-12,157,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Marine Nationale (IRE),S W Flanagan,0,B Connell,1st,N/A,8,11-12t,167,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Senecia (IRE),P T Enright,0,V Halley,PU,N/A,8,11-12b,150,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,El Fabiolo (FR),P Townend,0,W P Mullins,F,N/A,8,11-12,168,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Fact To File (FR),M P Walsh,0,W P Mullins,4th,27 l,8,11-12,172,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Solness (FR),J J Slevin,0,J P O'Brien,3rd,4 1/4 l,7,11-12tp,161,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Captain Guinness (IRE),Rachael Blackmore,0,H De Bromhead,2nd,7 l,10,11-12,157,True,171,43
N/A,N/A,18:00,Good To Yielding (Yielding In Places),2m 98y,Marine Nationale (IRE),S W Flanagan,0,B Connell,1st,N/A,8,11-12t,167,True,171,43
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Jaynemax (IRE),Mr P A King,5,Thomas Dowling,NR,N/A,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Eagle Of Destiny (IRE),Mr B O'Neill,0,P Twomey,PU,N/A,4,11-3,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Answer That (IRE),Miss A B O'Connor,0,A McCann,23rd,57 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Kilmore Dragon (IRE),Mr E Mahon,7,Miss H McLoughlin,22nd,7 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,The Eggler (IRE),Mr C J White,7,M Fahey,21st,16 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,All For Brooke (IRE),Mr A Leahy,7,O McKiernan,20th,3 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Certamen (IRE),Mr F R Buckley,7,E Buckley,19th,4 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Market Ready (IRE),Mr E P O'Brien,5,S Aherne,18th,48 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Scarriff Bridge (IRE),Mr L P Shanahan,7,R O'Sullivan,17th,22 l,4,11-3,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Minella Jackpot,Mr A T Feeney,7,J Nallen,16th,2 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Dorie Miller (IRE),Mr Finn Tegetmeier,7,N Meade,15th,4 3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Little Boy Sivola (FR),Miss P Elvin,7,P J Rothwell,14th,2 1/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Danny The Champ (IRE),Mr J Kidd,7,J C McConnell,13th,4 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Max Meridius (IRE),Mr C Mullins,7,T Mullins,12th,1 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,I'm A Rocket Man (IRE),Mr M N Sharpe,7,Stephen Gerard Carey,11th,Neck,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Au Plaisir (FR),Mr D Doyle,7,William Harvey,10th,2 l,4,11-10t1,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Barley Lane (IRE),Mr R James,7,E & P Harty,9th,2 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Famous Figure (IRE),Mr R W Barron,5,P A Fahy,8th,1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Buddy Holly (IRE),Mr H C Swan,0,P Fenton,7th,Short Head,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Our Sonny (IRE),Mr A P Ryan,7,T Mullins,6th,1 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Coutach,Mr P W Mullins,0,G Elliott,5th,1 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Galileo Sand (IRE),Mr J L Gleeson,0,J P O'Brien,4th,1 3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Starting Fifteen,Mr F Maguire,0,E McNamara,3rd,3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Celestial Tune (IRE),Mr Barry Thomas Stone,7,T Cooper,2nd,4 1/4 l,4,11-3t1,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Bud Fox (IRE),Mr D O'Connor,0,G P Cromwell,1st,N/A,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Jaynemax (IRE),Mr P A King,5,Thomas Dowling,NR,N/A,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Eagle Of Destiny (IRE),Mr B O'Neill,0,P Twomey,PU,N/A,4,11-3,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Answer That (IRE),Miss A B O'Connor,0,A McCann,23rd,57 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Kilmore Dragon (IRE),Mr E Mahon,7,Miss H McLoughlin,22nd,7 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,The Eggler (IRE),Mr C J White,7,M Fahey,21st,16 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,All For Brooke (IRE),Mr A Leahy,7,O McKiernan,20th,3 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Certamen (IRE),Mr F R Buckley,7,E Buckley,19th,4 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Market Ready (IRE),Mr E P O'Brien,5,S Aherne,18th,48 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Scarriff Bridge (IRE),Mr L P Shanahan,7,R O'Sullivan,17th,22 l,4,11-3,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Minella Jackpot,Mr A T Feeney,7,J Nallen,16th,2 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Dorie Miller (IRE),Mr Finn Tegetmeier,7,N Meade,15th,4 3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Little Boy Sivola (FR),Miss P Elvin,7,P J Rothwell,14th,2 1/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Danny The Champ (IRE),Mr J Kidd,7,J C McConnell,13th,4 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Max Meridius (IRE),Mr C Mullins,7,T Mullins,12th,1 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,I'm A Rocket Man (IRE),Mr M N Sharpe,7,Stephen Gerard Carey,11th,Neck,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Au Plaisir (FR),Mr D Doyle,7,William Harvey,10th,2 l,4,11-10t1,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Barley Lane (IRE),Mr R James,7,E & P Harty,9th,2 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Famous Figure (IRE),Mr R W Barron,5,P A Fahy,8th,1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Buddy Holly (IRE),Mr H C Swan,0,P Fenton,7th,Short Head,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Our Sonny (IRE),Mr A P Ryan,7,T Mullins,6th,1 1/2 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Coutach,Mr P W Mullins,0,G Elliott,5th,1 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Galileo Sand (IRE),Mr J L Gleeson,0,J P O'Brien,4th,1 3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Starting Fifteen,Mr F Maguire,0,E McNamara,3rd,3/4 l,4,11-10,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Celestial Tune (IRE),Mr Barry Thomas Stone,7,T Cooper,2nd,4 1/4 l,4,11-3t1,-,True,171,44
N/A,N/A,18:35,Good To Yielding (Yielding In Places),2m 149y,Bud Fox (IRE),Mr D O'Connor,0,G P Cromwell,1st,N/A,4,11-10,-,True,171,44
N/A,N/A,14:30,Yielding,2m 3f 58y,Howdoyalikeherhome (IRE),J Coen,0,G Elliott,NR,N/A,6,11-6p,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Kimy (FR),Conor Clarke,4,T Mullins,UR,N/A,5,11-2,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Polemon,P K Donovan,0,D Hogan,PU,N/A,6,11-2tp,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Giant Haystacks (IRE),T P Harney,4,R O'Sullivan,PU,N/A,6,11-4,112,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Portnacoo (IRE),P Hanlon,4,H Smyth,PU,N/A,7,11-12,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Birmingham Alabama (IRE),H E Sexton,4,E D Delany,F,N/A,6,11-8,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Mister Beeton (IRE),C M Quirke,0,S Nolan,20th,6 1/2 l,8,11-11p,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,In For The Night (IRE),C G O'Dwyer,0,D McDonogh,19th,8 l,7,11-6,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Fairyland Opera (IRE),J P Shinnick,0,L Fowler,18th,20 l,6,11-6t,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Ira Hayes (IRE),D A Kidd,4,J C McConnell,17th,3 1/4 l,6,11-11t1,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Beyond Your Dreams (IRE),A P Kelly,0,J P O'Brien,16th,1 1/2 l,4,11-3p,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Smooth Scotch (IRE),L Quinlan,0,S R B Crawford,15th,4 3/4 l,8,11-11tp,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Cobra Queen (IRE),S D Greene,4,H De Bromhead,14th,1 1/4 l,6,11-11,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Doctor Churchill (IRE),S O'Callaghan,2,P J Hayes,13th,2 1/2 l,7,11-6p,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Hamsiyann (IRE),J Smith,2,A J Martin,12th,2 3/4 l,5,11-9t,117,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Whiskeywealth (IRE),J G Gilligan,2,T O'Brien,11th,1/2 l,9,11-12,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Hands On (IRE),P F Kavanagh,4,E Bolger,10th,4 1/2 l,5,11-10,118,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,She's A Fine Wine (IRE),Niall Moore,2,H De Bromhead,9th,8 l,7,11-12t,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Showurappreciation (IRE),Cian Cullinan,4,Jonathan Sweeney,8th,2 l,7,11-4,112,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Kap Vert (FR),C Pritchard,2,P Hobbs & J White,7th,4 3/4 l,5,11-10,118,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,American Sniper (IRE),Ben Bromley,0,D Pipe,6th,1 3/4 l,7,11-12tp,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Cloonainra (IRE),A Harvey,0,J C McConnell,5th,Head,6,11-11,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Nouvotic (FR),E M O'Sullivan,4,H De Bromhead,4th,1/2 l,6,11-8h,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Stay Gold (IRE),L A McKenna,0,Colm Murphy,3rd,3 1/4 l,6,11-2p,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Ballysax Hank (IRE),C Stone-Walsh,0,G P Cromwell,2nd,2 1/2 l,6,11-8h,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Thanksforthehelp (FR),G Brouder,0,D Pipe,1st,N/A,8,11-8tp,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Howdoyalikeherhome (IRE),J Coen,0,G Elliott,NR,N/A,6,11-6p,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Kimy (FR),Conor Clarke,4,T Mullins,UR,N/A,5,11-2,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Polemon,P K Donovan,0,D Hogan,PU,N/A,6,11-2tp,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Giant Haystacks (IRE),T P Harney,4,R O'Sullivan,PU,N/A,6,11-4,112,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Portnacoo (IRE),P Hanlon,4,H Smyth,PU,N/A,7,11-12,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Birmingham Alabama (IRE),H E Sexton,4,E D Delany,F,N/A,6,11-8,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Mister Beeton (IRE),C M Quirke,0,S Nolan,20th,6 1/2 l,8,11-11p,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,In For The Night (IRE),C G O'Dwyer,0,D McDonogh,19th,8 l,7,11-6,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Fairyland Opera (IRE),J P Shinnick,0,L Fowler,18th,20 l,6,11-6t,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Ira Hayes (IRE),D A Kidd,4,J C McConnell,17th,3 1/4 l,6,11-11t1,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Beyond Your Dreams (IRE),A P Kelly,0,J P O'Brien,16th,1 1/2 l,4,11-3p,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Smooth Scotch (IRE),L Quinlan,0,S R B Crawford,15th,4 3/4 l,8,11-11tp,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Cobra Queen (IRE),S D Greene,4,H De Bromhead,14th,1 1/4 l,6,11-11,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Doctor Churchill (IRE),S O'Callaghan,2,P J Hayes,13th,2 1/2 l,7,11-6p,114,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Hamsiyann (IRE),J Smith,2,A J Martin,12th,2 3/4 l,5,11-9t,117,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Whiskeywealth (IRE),J G Gilligan,2,T O'Brien,11th,1/2 l,9,11-12,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Hands On (IRE),P F Kavanagh,4,E Bolger,10th,4 1/2 l,5,11-10,118,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,She's A Fine Wine (IRE),Niall Moore,2,H De Bromhead,9th,8 l,7,11-12t,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Showurappreciation (IRE),Cian Cullinan,4,Jonathan Sweeney,8th,2 l,7,11-4,112,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Kap Vert (FR),C Pritchard,2,P Hobbs & J White,7th,4 3/4 l,5,11-10,118,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,American Sniper (IRE),Ben Bromley,0,D Pipe,6th,1 3/4 l,7,11-12tp,120,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Cloonainra (IRE),A Harvey,0,J C McConnell,5th,Head,6,11-11,119,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Nouvotic (FR),E M O'Sullivan,4,H De Bromhead,4th,1/2 l,6,11-8h,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Stay Gold (IRE),L A McKenna,0,Colm Murphy,3rd,3 1/4 l,6,11-2p,110,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Ballysax Hank (IRE),C Stone-Walsh,0,G P Cromwell,2nd,2 1/2 l,6,11-8h,116,True,171,45
N/A,N/A,14:30,Yielding,2m 3f 58y,Thanksforthehelp (FR),G Brouder,0,D Pipe,1st,N/A,8,11-8tp,116,True,171,45
N/A,N/A,15:05,Yielding,2m 3f 58y,One And Only (IRE),P T Enright,0,O McKiernan,NR,N/A,7,11-12tb1,102,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Downmexicoway (IRE),D J O'Keeffe,0,H De Bromhead,PU,N/A,6,11-8,133,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Millforce (IRE),K M Donoghue,0,G P Cromwell,PU,N/A,6,11-12p,132,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Scalpnagoon (IRE),D J Gilligan,0,G Elliott,PU,N/A,5,11-8,126,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Happy Me (IRE),J J Burke,0,W J Burke,12th,2 l,5,10-13,107,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Champagne Jury (IRE),C Stone-Walsh,3,G P Cromwell,11th,4 3/4 l,6,11-7t,-,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Kish Bank (IRE),J Smith,5,G Elliott,10th,3 3/4 l,6,11-8,123,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Ellis Mor (IRE),B Hayes,0,W P Mullins,9th,13 l,5,11-1,-,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Mi Lucky Cailin (IRE),T P Harney,7,W J McLernon,8th,2 3/4 l,7,10-8,105,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,A Tipp For Gold (IRE),S F O'Keeffe,0,D Queally,7th,5 1/2 l,6,11-8,124,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Keep Kool Coko (FR),C M Quirke,3,A Slattery,6th,2 1/4 l,5,11-1,106,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Rockymountainbleu (IRE),S D Torrens,0,P J Rothwell,5th,1 1/4 l,7,11-4,122,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Scotcantou (IRE),Rachael Blackmore,0,H De Bromhead,4th,1/2 l,5,11-4,119,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Coral River (IRE),D E Mullins,0,T Mullins,3rd,3 l,6,11-4,123,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Littlefoot (IRE),L A McKenna,5,M A Molloy,2nd,1 1/4 l,7,11-4,108,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Thisistheway (IRE),J P Shinnick,5,Yvonne Latta,1st,N/A,6,10-13,116,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,One And Only (IRE),P T Enright,0,O McKiernan,NR,N/A,7,11-12tb1,102,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Downmexicoway (IRE),D J O'Keeffe,0,H De Bromhead,PU,N/A,6,11-8,133,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Millforce (IRE),K M Donoghue,0,G P Cromwell,PU,N/A,6,11-12p,132,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Scalpnagoon (IRE),D J Gilligan,0,G Elliott,PU,N/A,5,11-8,126,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Happy Me (IRE),J J Burke,0,W J Burke,12th,2 l,5,10-13,107,True,171,46
N/A,N/A,15:05,Yielding,2m 3f 58y,Champagne Jury (IRE),C Stone-Walsh,3,G P Cromwell,11th,4 3/4 l,6,11-7t,-,True,171,46
